ac_id_09,booth_id_14,booth_name_14,district_name_14,latitude,longitude,modis,modis_rank,booth_id_21
30,23,"Chowgule College Of Arts & Science, Agalli","South Goa",15.290633,73.98043,"Urban area",9,
30,24,"Block Development Office, West Wing, Fatorda","South Goa",15.281101,73.957909,"Urban area",9,
30,25,"Block Development Office (east Wing), Borda","South Goa",15.281101,73.957909,"Urban area",9,
30,26,"Govt Govt Industrial Training Institute (south Wing), Borda","South Goa",15.284853,73.974616,"Urban area",9,
24,21,"Office of the Assistant Engineer(phe)s D Ix,,water Supply, P W D, Baina, Vasco da Gama (room 1)","South Goa",15.402052,73.789575,"Urban area",9,
24,22,"Office of the Assistant Engineer(phe)s D Ix,,water Supply, P W D, Baina, Vasco da Gama (room 2)","South Goa",15.402714,73.788715,"Urban area",9,
25,1,"Our Lady Of Candelaria High School,sansmollem, Baina, Vasco da Gama(room No 1)","South Goa",15.386789,73.814815,"Urban area",9,
25,2,"Our Lady Of Candeleria High School,sansmollem, Baina, Vasco da Gama(room No 2)","South Goa",15.386789,73.814815,"Urban area",9,
25,3,"Anjuman H I High School, Islampur Baina Room No No 1","South Goa",15.388631,73.813434,"Urban area",9,
25,4,"Anjuman H I High School, Islampur Baina Room No No 2","South Goa",15.388631,73.813434,"Urban area",9,
25,5,"Anjuman H I High School, Islampur Baina Room No No 3","South Goa",15.38818,73.822578,"Urban area",9,
25,6,"Mata Secondary School No 1 (room No 1)","South Goa",15.39501,73.810956,"Urban area",9,
25,7,"Mata Secondary School No 1(room No 2)","South Goa",15.39501,73.810956,"Urban area",9,
25,8,"Mata Secondary School No 1(room No 3)","South Goa",15.39501,73.810956,"Urban area",9,
25,9,"Mata Secondary School No 1(room No 4)","South Goa",15.39501,73.810956,"Urban area",9,
25,10,"St Joseph's Institute,vasco da Gama( Room No 1)","South Goa",15.390593,73.810089,"Urban area",9,
25,11,"St Joseph's Institute,vasco da Gama(room No 2)","South Goa",15.390593,73.810089,"Urban area",9,
25,12,"St St Andrew's High School, Vasco da Gama (room No 1)","South Goa",15.399756,73.816047,"Urban area",9,
25,13,"St Andrew's High School, Vasco da Gama (room No 2)","South Goa",15.399756,73.816047,"Urban area",9,
25,14,"St Andrew's High School, Vasco da Gama (room No 3)","South Goa",15.399756,73.816047,"Urban area",9,
27,8,"Govt Govt High School, Zuarinagar ( R No 1)","South Goa",15.374541,73.88592,,,
27,9,"Govt Govt High School, Zuarinagar ( R No 2)","South Goa",15.374541,73.88592,,,
27,10,"Idc Office, Zuarnagar (r No 1)","South Goa",15.397749,73.898796,,,
27,11,"Govt Govt Primary School, Zuarinagar (new Building)","South Goa",15.374541,73.88592,,,
27,12,"Idc Office, Zuarnagar (r No 2)","South Goa",15.390136,73.924888,,,
27,13,"Govt Govt Primary School, Zari, Zuarianagr (room No 1)","South Goa",15.38597,73.868824,,,
27,14,"Govt Govt Primary School, Zari, Zuarinagar (room No 2)","South Goa",15.38597,73.868824,,,
27,15,"Mes College, Commerce Centre, Zuarinagr","South Goa",15.398742,73.896049,,,
27,16,"Anganwadi Opp Our Lady of the Sick Church,quelossim","South Goa",15.401028,73.889686,,,
27,17,"Govt Govt Middle School, Curpavaddo (r No 1)","South Goa",15.394666,73.926964,,,
27,18,"Govt Govt Middle School, Curpavaddo (r No 2)","South Goa",15.394666,73.926964,,,
27,19,"Vidhya Vihar School, Thana, Cortalim (north Wing)","South Goa",15.401718,73.906593,,,
27,20,"Vidhya Vihar School, Thana, Cortalim (south Wing)","South Goa",15.401718,73.906593,,,
27,21,"Govt Govt Primary School, Sotrant, Cortalim (r No 1)","South Goa",15.38996,73.919051,,,
27,22,"Govt Govt Primary School, Sotrant, Cortalim (r No 2)","South Goa",15.38996,73.919051,,,
27,23,"Our Lady Of Perpetual Sucour High School, Cortalim (east Wing)","South Goa",15.396231,73.907867,,,
27,24,"Our Lady Of Perpetual Sucour High School, Cortalim (west Wing)","South Goa",15.396231,73.907867,,,
27,25,"Cortalim Sports Gymnasium,consua","South Goa",15.373419,73.915409,,,
28,10,"Fr Fr Agnel Primary School, Verna (south Wing), Verna","South Goa",15.347366,73.929853,,,
28,11,"Government Primary School, Rassaim, Rassaim, Loutulim","South Goa",15.367181,73.963504,,,
28,12,"Village Panchayat, Loutolim, Loutulim","South Goa",15.341352,73.983864,,,
28,13,"Saviour Of World High School, Loutulim (room No 4), Loutulim","South Goa",15.341241,73.984146,,,
28,14,"Govt Govt Middle School ,vanxem, Loutolim(east Wing)","South Goa",15.34092,73.985774,,,
28,15,"Govt Govt Middle School ,vanxem, Loutolim(east Wing), Vanxem, Loutulim","South Goa",15.34092,73.985774,,,
28,16,"Govt Govt Middle School, Vanxem,loutolim (north Wing) , Vanxem, Loutulim","South Goa",15.341241,73.984146,,,
28,17,"Communidade Office, Orgao, Loutulim, Orgao, Loutulim","South Goa",15.340874,73.983639,,,
28,18,"Rosary High School, Belloy, Nuvem ( South Wing), Belloy, Nuvem","South Goa",15.315314,73.948261,,,
28,19,"Rosary High School, Belloy, Nuvem (north Wing), Belloy, Nuvem","South Goa",15.317466,73.944828,,,
28,20,"Govt Govt Primary School, Pateapur, Pateapur, Nuvem","South Goa",15.344697,73.943883,,,
28,21,"Govt Govt Primary School, Kirbhat, Kirbhat, Nuvem","South Goa",15.319618,73.944656,,,
28,22,"Mae Dos Pobres Primary School Complex, Povacao (room Ii) , Povacao, Nuvem","South Goa",15.307899,73.94663,,,
28,23,"Mae Dos Pobres High School, Povacao (east Wing), Povacao, Nuvem","South Goa",15.307899,73.94663,,,
28,24,"Integrated Child Development Services, Povacao, Povacao, Nuvem","South Goa",15.307335,73.946262,,,
28,25,"Govt Govt Primary School, Guirim, Nuvem, Guirim, Nuvem","South Goa",15.307361,73.945712,,,
28,26,"Mae Dos Pobres High School, Povocao, (west Wing), Povocao, Nuvem","South Goa",15.307899,73.94663,,,
28,27,"Mae Dos Pobres Primary School, Povocao (room Iii) , Povocao, Nuvem","South Goa",15.307899,73.94663,,,
28,28,"Family & Child Welfare Center, Utorda (south Wing), Utorda, Majorda","South Goa",15.323069,73.90519,,,
28,29,"Our Lady Of Lourdes School, Gabriel Cruzwado, Utorda, Gabriel Cruzwado, Utorda","South Goa",15.325361,73.913465,,,
29,12,"St St Tereza High School, Ganapoga Ii","South Goa",15.315562,73.995216,,,
29,13,"Animal Husbandry &vet &vet Services, Sonsodo, (ww)","South Goa",15.2953,73.990281,,,
29,14,"Animal Husbandry & Vet Services, Sonsodo, (e W)","South Goa",15.2953,73.990281,,,
29,15,"Our Lady Of Snow High School, Quevona, Raia","South Goa",15.314237,73.985013,,,
29,16,"Our Lady Of Gloria Primary School, Ilha De Rachol","South Goa",15.309829,73.99896,,,
29,17,"Village Panchayat Office, Rachol","South Goa",15.309571,74.000269,,,
29,18,"Our Lady Of Carmel High School , Monzon (nw)","South Goa",15.291243,74.034591,,,
29,19,"Our Lady Of Carmel High School, Monzon,(sw)","South Goa",15.291243,74.034591,,,
29,20,"Our Lady Of Carmel High School, Monzon, (mw)","South Goa",15.291243,74.034591,,,
29,21,"Village Panchayat Office, Ungirim, Curtorim,","South Goa",15.288035,74.02236,,,
29,22,"Village Panchayat Office, Ungirim Curtorim (room No 2)","South Goa",15.288035,74.02236,,,
29,23,"St St Xavier High School, Bandol, Curtorim","South Goa",15.289939,74.017038,,,
29,24,"Comunidade Office , Povacao, Maina, Curtorim","South Goa",15.289877,74.023004,,,
29,25,"Govt Govt Primary School, Varikwado,curtorim","South Goa",15.288252,74.023218,,,
29,26,"St St Rita High School , Maina, (west Wing)","South Goa",15.290643,74.006621,,,
29,27,"St St Rita High School, Maina, (middle Wing)","South Goa",15.290643,74.006621,,,
29,28,"St St Rita High School, Maina, (east Wing)","South Goa",15.290643,74.006621,,,
29,29,"Govt Govt Primary School,virabhat , Curtorim (ew)","South Goa",15.285934,74.029344,,,
29,30,"Govt Govt Primary School ,virabhat, Curtorim (ww)","South Goa",15.285934,74.029344,,,
34,8,"Government Primary School,morod","South Goa",15.269261,74.050534,,,
34,9,"Village Panchayat Office ,guirdolim","South Goa",15.268081,74.048903,,,
34,10,"Government Primary School,coloso,guirdolim(west Wing)","South Goa",15.262181,74.043195,,,
34,11,"Government Primary School,coloso,guirdolim(north Wing)","South Goa",15.262181,74.043195,,,
34,12,"Government Primary School,paroda","South Goa",15.229099,74.044483,,,
34,13,"Government Primary School,agramorod","South Goa",15.234875,74.032102,,,
34,14,"Government Primary School,gudi(west Wing)","South Goa",15.236448,74.024806,,,
34,15,"Government Primary School,gudi(east Wing)","South Goa",15.236448,74.024806,,,
34,16,"Govt Govt Primary School,talvorda","South Goa",15.192138,74.022961,,,
34,17,"Govt Govt Primary School,simpler","South Goa",15.187583,74.020429,,,
34,18,"Government Primary School,veroda","South Goa",15.192843,74.01176,,,
34,19,"Government Primary School,murida","South Goa",15.195327,74.009871,,,
34,20,"Government Primary School,,demani(west Wing)","South Goa",15.1694,74.008026,,,
34,21,"Shantadurga Marathi Vidhyalaya Bhiunsa","South Goa",15.194541,74.023132,,,
34,22,"Government Primary School,(south Wing),demani","South Goa",15.1694,74.008026,,,
34,23,"Government Primary School,maddicotto","South Goa",15.178637,73.999143,,,
34,24,"Cuncolim Multipurpose,maddicotto","South Goa",15.178637,73.999143,,,
34,25,"Government Primary School,bhuinsa","South Goa",15.194541,74.023132,,,
34,26,"Balwadi,josegal","South Goa",15.176229,73.998453,,,
34,27,"Cuncolim United Higher Secondary School","South Goa",15.179216,73.996418,,,
34,28,"Gps Savorcotto (north Wing)","South Goa",15.184155,74.009477,,,
34,29,"Gps Savorcotto (south Wing)","South Goa",15.184155,74.009477,,,
35,9,"St St Xavier High School, Ambelim, Velim (centre Wing)","South Goa",15.165465,73.973951,,,
35,10,"Govt Govt Primary School, Cumbeabhat","South Goa",15.157202,73.975291,,,
35,11,"Village Panchayat Office Baga, Ambelim (west Wing)","South Goa",15.167598,73.977256,,,
35,12,"Village Panchayat Office Baga, Ambelim (east Wing)","South Goa",15.167598,73.977256,,,
35,13,"Regina Martins High School, Passagem, Assolna (north Wing)","South Goa",15.182362,73.970097,,,
35,14,"Regina Martins High School , Passagem, Assolna (south Wing)","South Goa",15.182362,73.970097,,,
35,15,"Govt Govt Primary School, Mulleawaddo (east Wing)","South Goa",15.178678,73.972514,,,
35,16,"Govt Govt Primary School, Mulleawaddo (west Wing)","South Goa",15.178678,73.972514,,,
35,17,"Sucaldem Youth Club (old Govt Primary School),chinchinim/sucaldem","South Goa",15.19686,73.974295,,,
35,18,"Mount Mary High School, Chinchinim (east Wing)","South Goa",15.212286,73.977642,,,
35,19,"Mount Mary High School, Chinchinim (west Wing)","South Goa",15.212286,73.977642,,,
35,20,"Mount Mary High School, Chinchinim (central Wing)","South Goa",15.212286,73.977642,,,
35,21,"Govt Govt Primary School, Dandeawado (north Wing)","South Goa",15.21239,73.977406,,,
35,22,"Govt Govt Primary School, Dandeawado (south Wing)","South Goa",15.21239,73.977406,,,
35,23,"Govt Govt Primary School, Durga","South Goa",15.19247,73.993671,,,
35,24,"Govt Govt Primary School, Baida (north Wing)","South Goa",15.211023,73.985882,,,
35,25,"Govt Govt Primary School, Baida (south Wing)","South Goa",15.211023,73.985882,,,
35,26,"Govt Primary School, Deussua","South Goa",15.217628,73.969038,,,
35,27,"Govt Govt Primary School, Sirlim","South Goa",15.228974,73.972363,,,
39,20,"Govt Govt Primary School Molcopona","South Goa",15.178264,74.150591,,,
39,21,"Govt Govt High School Molcornem (east Wing)","South Goa",15.185636,74.125443,,,
39,22,"Govt High School Molcornem (west Wing)","South Goa",15.185885,74.124584,,,
39,23,"Govt Govt Primary School Molcornem","South Goa",15.185967,74.123898,,,
39,24,"Govt Govt Primary School Zambaulim","South Goa",15.187541,74.098577,,,
39,25,"Govt Govt Primary School Sudhirwada (old Bldg)","South Goa",15.167246,74.107504,,,
39,26,"Govt Govt Primary School, Sudhirwada (new Bldg)","South Goa",15.166418,74.107676,,,
39,27,"Govt Govt Primary School Keri","South Goa",15.157388,74.086475,,,
39,28,"Govt Govt Primary School Shivsorem","South Goa",15.141233,74.101667,,,
39,29,"Govt Primary School, Sancolpem (new Bldg)","South Goa",15.147074,74.130893,,,
39,30,"Govt Govt Primary School Kevona","South Goa",15.138001,74.133511,,,
39,31,"Govt Govt Primary School Vaddem Col No 1 (south Wing)","South Goa",15.139161,74.20136,,,
39,32,"Govt Govt Primary School Vaddem Col No 1 (north Wing)","South Goa",15.139576,74.201317,,,
39,33,"Govt Govt Primary School Vaddem Col No 2","South Goa",15.117992,74.204664,,,
39,34,"Govt Govt Primary School Satarkarwada","South Goa",15.131705,74.170074,,,
39,35,"Govt Govt Primary School Cavorem (north Wing)","South Goa",15.14289,74.071884,,,
39,36,"Govt Govt Primary School Cavorem (south Wing)","South Goa",15.142807,74.072657,,,
40,1,"Government Primary School Bldg Bldg (east Wing), Parvem","South Goa",15.0449408,73.986864,,,
31,1,"Government High School, Vidyanagar (north wing)","South Goa",15.271103,73.961651,"Urban area",9,
31,2,"Government High School, Vidhyanagar (south Wing)","South Goa",15.275988,73.966263,"Urban area",9,
31,3,"Office of Dy Dy Conservator of Forest","South Goa",15.27988,73.975212,"Urban area",9,
31,4,"St St Joseph High School, (north Wing)","South Goa",15.2762,73.977939,"Urban area",9,
28,38,"Govt Govt Primary School, Betalbatim, I C (south Wing), , Betalbatim","South Goa",15.300687,73.919604,,,
28,39,"Govt Govt Primary School, Betalbatim (north Wing), , Betalbatim","South Goa",15.300687,73.919604,,,
37,27,"Government Primary School, Pontemol (east Wing)","South Goa",15.254791,74.122752,,,
30,27,"St St Anne's School (east Wing), Agalli","South Goa",15.28110102,73.957909,"Urban area",9,
30,31,"Multipurpose Community Library Hall (west Wing), Borda","South Goa",15.285455,73.974734,"Urban area",9,
30,34,"Holy Spirit Institute (middle Wing), Borda","South Goa",15.29441301,73.959781,,,
30,35,"Ravindra Bhavan, Fatorda","South Goa",15.291802,73.965527,"Urban area",9,
30,38,"Adm O/o Urban Health Centre, Margao","South Goa",15.291678,73.963087,"Urban area",9,
40,52,"Govt Govt Primary School Bldg , Ziltawadi","South Goa",15.007306,74.062373,,,
40,2,"Government Primary School Bldg Bldg (west Wing), Parvem","South Goa",15.0449408,73.986864,,,
40,3,"Government Primary School Bldg , Dhavalkhajan","South Goa",15.0450337,74.0030652,,,
40,35,"Govt Govt Primary School Bldg , Maxem","South Goa",14.9586517,74.0556062,,,
40,36,"Govt Govt Primary School Bldg , Agas","South Goa",14.9549967,74.0570044,,,
40,37,"Govt Govt Primary School Bldg , Loliem","South Goa",14.9431656,74.0669322,,,
40,38,"Govt Govt Primary School Bldg , Kajalker","South Goa",14.9549967,74.0570044,,,
40,39,"Govt Govt Primary School Bldg , Shelli","South Goa",14.9254135,74.0727608,,,
40,40,"Govt Govt Primary School Bldg , Tanshe","South Goa",14.9254135,74.0727608,,,
40,41,"Govt Govt Primary School Blg , Polem","South Goa",14.910152,74.090731,,,
40,42,"Govt Govt Middle School Bldg , Amonem","South Goa",14.973818,74.094722,,,
32,35,"Govt Govt Primary School, Mobor","South Goa",15.187458,73.944458,,,
32,36,"Sacred Heart Of Jesus High School (east Wing)","South Goa",15.206033,73.955884,,,
32,37,"Sacred Heart Of Jesus High School (west Wing), Igreja Carmona","South Goa",15.206033,73.955884,,,
32,38,"Govt Govt Primary School (north Wing) Carmona","South Goa",15.205246,73.950262,,,
32,39,"Govt Govt Primary School (south Wing) Carmona","South Goa",15.205246,73.950262,,,
33,30,"Village Panchayat Office, Grnd Floor, Rumdamol Davorlim","South Goa",15.258517,73.970848,,,
33,31,"Govt Primary School,housing Board ,rumdamol Davorlim(room No 1)","South Goa",15.269116,73.984667,,,
33,32,"Govt Primary School, Housing Board ,rumdamol,davorlim(room No 2)","South Goa",15.274167,73.9881,,,
33,33,"Govt Primary School,housing Board ,rumdamol Davorlim(room No 3)","South Goa",15.274498,73.986383,,,
33,14,"Govt Of Goa ,veterinary Dispensary,coldem","South Goa",15.245428,73.966969,,,
33,15,"Govt Primary School,2nd Dadio,south Wing","South Goa",15.243319,73.953593,,,
33,16,"Govt Primary School,2nd Dadio,north Wing","South Goa",15.243319,73.953593,,,
33,17,"Govt Primary School,ghantamorod,(west Wing)","South Goa",15.264476,73.978765,,,
33,18,"Govt Govt Primary School, Ghantamorod (middle Wing)","South Goa",15.264476,73.978765,,,
33,19,"Govt Govt Primary School, Ghantamorod (east Wing)","South Goa",15.264476,73.978765,,,
33,20,"Late Shri Shri Vinayak Gopal Shenvi Vidhyalay, Ghantamorod","South Goa",15.264523,73.978717,,,
25,37,"Government High School, New Vaddem, Vasco da Gama(room No 4)","South Goa",15.398375,73.825168,,,
25,38,"Government Primary School, New Vaddem, Vasco da Gama(room No 1)","South Goa",15.398375,73.825168,,,
27,35,"Custom Out Post, Kholl, Issorcim","South Goa",15.369209,73.861191,,,
40,50,"Govt Govt Primary School Bldg , Tudal","South Goa",14.997733,74.055168,,,
40,51,"Govt Govt Primary School Upper Bodsorem","South Goa",14.997733,74.055168,,,
40,44,"Govt Govt Primary School Bldg , Edda","South Goa",15.035092,74.085376,,,
29,36,"Housing Board Office, Gogol","South Goa",15.311009,73.992523,,,
29,37,"Exe Exe Eng Eng W R D D W D D Xi Sub Div, I (q C ) Gogol","South Goa",15.289318,74.008686,,,
1,,,,15.722894,73.68987,,,1
1,,,,15.716914,73.69226,,,2
1,,,,15.716914,73.69226,,,3
1,,,,15.7159664,73.70306681,,,4
1,,,,15.71596124,73.70315264,,,5
1,,,,15.70862874,73.72049761,,,6
1,,,,15.70983712,73.72033667,,,7
1,,,,15.715458,73.698914,,,8
1,,,,15.68804637,73.7107802,,,9
1,,,,15.68822196,73.71088749,,,10
