AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTVOTPOLL,POSITION,religion,certainty
253,Chail,GEN,RAM LAL,M,SC,48,IND,1627,11,Hindu,8
253,Chail,GEN,GYANENDRA PAL,M,GEN,63,IND,1564,12,Jain,33
253,Chail,GEN,SHUSHIL KUMAR DWIVEDI,M,GEN,26,LD,925,13,Hindu,50
253,Chail,GEN,SULTAN MOHAMMAD,M,GEN,33,IND,919,14,Muslim,11
253,Chail,GEN,RADHA KRISHNA DWIVEDI,M,GEN,60,NCP,809,15,Hindu,50
253,Chail,GEN,PRABHU SHANKAR SHUKLA,M,GEN,50,IJP,762,16,Hindu,50
253,Chail,GEN,NASIR AZIZ,M,GEN,39,IND,741,17,Muslim,46
253,Chail,GEN,GYAN SINGH,M,SC,41,RSMD,705,18,Hindu,5
253,Chail,GEN,GOVIND NARAIN,M,GEN,55,PSJP,693,19,Sikh,21
253,Chail,GEN,RAJIV KUMAR,M,SC,27,LJP,616,20,Hindu,46
253,Chail,GEN,RAJENDRA KUMAR,M,GEN,38,IND,595,21,Hindu,4
253,Chail,GEN,RAM CHANDRA,M,GEN,70,AITC,549,22,Hindu,8
253,Chail,GEN,MOHD RUFI,M,GEN,26,IND,465,23,Muslim,83
253,Chail,GEN,RAJENDRA KUMAR,M,GEN,29,IND,347,24,Hindu,4
253,Chail,GEN,MUSHIR AHMAD,M,GEN,54,IND,317,25,Hindu,2
254,Phaphamau,GEN,ANSAR AHMAD,M,GEN,56,SP,51950,1,Hindu,2
254,Phaphamau,GEN,GURU PRASAD MAURYA,M,GEN,42,BSP,46654,2,Hindu,21
254,Phaphamau,GEN,MANOJ KUMAR PANDEY,M,GEN,36,IND,21761,3,Hindu,50
254,Phaphamau,GEN,PRABHA SHANKAR PANDEY,M,GEN,55,BJP,17117,4,Hindu,21
254,Phaphamau,GEN,NADEEM AHMAD,M,GEN,31,AD,13919,5,Muslim,10
254,Phaphamau,GEN,SHEKHAR BAHUGUNA,M,GEN,60,INC,5551,6,Hindu,83
254,Phaphamau,GEN,SHIV PRASAD MISHRA,M,GEN,54,JD(U),4064,7,Hindu,29
254,Phaphamau,GEN,RAMSAKHA,M,GEN,43,NCP,1781,8,Unknown,0
254,Phaphamau,GEN,SHIV BARAN SINGH BABA YADAV,M,GEN,55,IJP,1554,9,Hindu,30
254,Phaphamau,GEN,SURYA PRASAD DWIVEDI,M,GEN,51,CPI,1408,10,Hindu,29
254,Phaphamau,GEN,SANJAY KUMAR PATEL,M,GEN,28,IND,1381,11,Hindu,50
254,Phaphamau,GEN,MAHADEO PRASAD DHURIYA,M,GEN,64,RJPK,1246,12,Hindu,83
254,Phaphamau,GEN,RAJU PAL,M,GEN,45,BPNP,928,13,Hindu,5
254,Phaphamau,GEN,NITYA NARAYAN YADAV,M,GEN,33,LD,878,14,Hindu,24
254,Phaphamau,GEN,RAMESH KUMAR,M,GEN,38,IND,850,15,Hindu,5
254,Phaphamau,GEN,MANOJ KUMAR,M,GEN,28,RLM,837,16,Hindu,46
254,Phaphamau,GEN,MAMTA MAURYA,F,GEN,35,ARVP,828,17,Hindu,25
254,Phaphamau,GEN,LAL BAHADUR PATEL,M,GEN,34,IND,744,18,Parsi,6
254,Phaphamau,GEN,MOHIT KUMAR UMRAO PATEL,M,GEN,33,QED,677,19,Hindu,29
254,Phaphamau,GEN,SHYAMU,M,SC,36,RSBP,677,20,Unknown,0
254,Phaphamau,GEN,RAJU,M,GEN,33,IND,651,21,Hindu,16
254,Phaphamau,GEN,MANOJ KUMAR,M,GEN,34,IND,641,22,Hindu,46
254,Phaphamau,GEN,AKASH SHUKLA,M,GEN,29,IND,601,23,Hindu,9
254,Phaphamau,GEN,PHOOLCHANDRA,M,GEN,40,BRABSVP,567,24,Unknown,0
254,Phaphamau,GEN,MUNEESHWAR SINGH BARE GURU JI,M,GEN,67,RaMSP,495,25,Hindu,24
254,Phaphamau,GEN,ZAKIR HUSSAIN,M,GEN,45,IND,310,26,Muslim,46
255,Soraon ,SC,SATYAVEER MUNNA,M,SC,39,SP,61153,1,Unknown,0
255,Soraon ,SC,BABU LAL 'BHAWARA',M,SC,50,BSP,47852,2,Hindu,7
255,Soraon ,SC,VACHASPATI,M,SC,55,IND,28073,3,Hindu,66
255,Soraon ,SC,AJAY KUMAR PASI,M,SC,38,INC,22039,4,Hindu,66
255,Soraon ,SC,NIRMLA PASWAN,F,SC,44,BJP,6123,5,Unknown,0
255,Soraon ,SC,GEETA DEVI,F,SC,47,AD,3075,6,Hindu,10
255,Soraon ,SC,KHUSHIRAM,M,SC,68,MD,2819,7,Unknown,0
255,Soraon ,SC,BHARAT LAL,M,SC,37,IND,2379,8,Hindu,5
255,Soraon ,SC,LALLAN,M,SC,41,NCP,2026,9,Unknown,0
255,Soraon ,SC,ASHOK KUMAR SAROJ,M,SC,46,JD(U),1796,10,Hindu,60
255,Soraon ,SC,SANTOSH KUMAR,M,SC,33,IND,1390,11,Hindu,46
255,Soraon ,SC,PRATIYUSH KUMAR (CHAMAR),M,SC,27,IND,1335,12,Hindu,83
255,Soraon ,SC,SURENDRA CHAUDHARY,M,SC,35,RLM,1091,13,Hindu,5
255,Soraon ,SC,MUNNA,M,SC,43,IND,938,14,Unknown,0
255,Soraon ,SC,VIDYAWATI,F,SC,42,RSBP,876,15,Unknown,0
255,Soraon ,SC,DINESH CHANDRA SONKAR,M,SC,56,IND,839,16,Hindu,66
255,Soraon ,SC,LOCK BAHADUR GOND (DURYA),M,SC,49,IND,702,17,Unknown,0
255,Soraon ,SC,RAMBRIJ GAUTAM,M,SC,36,RJPK,498,18,Hindu,27
255,Soraon ,SC,RAJKUMAR,M,SC,38,YVP,485,19,Hindu,16
255,Soraon ,SC,GOVIND KUMAR,M,SC,32,IND,480,20,Hindu,46
256,Phulpur,GEN,SAYEED AHAMAD,M,GEN,47,SP,72898,1,Muslim,19
256,Phulpur,GEN,PRAVEEN PATEL,M,GEN,34,BSP,64998,2,Hindu,11
256,Phulpur,GEN,RADHESHYAM,M,GEN,59,AD,15678,3,Hindu,66
256,Phulpur,GEN,JOKHU LAL YADAV URF YADUNANDAN,M,GEN,56,BJP,12009,4,Hindu,39
256,Phulpur,GEN,MASHOOQUE KHAN,M,GEN,51,INC,6424,5,Muslim,16
256,Phulpur,GEN,BASANT LAL,M,GEN,52,PMSP,2342,6,Hindu,16
256,Phulpur,GEN,ARUN KUMAR,M,GEN,46,IND,1898,7,Hindu,46
256,Phulpur,GEN,RENU YADAV,F,GEN,30,IND,1294,8,Hindu,46
256,Phulpur,GEN,AMARBAHADUR VISHWAKARMA,M,GEN,52,LJP,1232,9,Hindu,16
256,Phulpur,GEN,VIJAY MISHRA,M,GEN,30,RLM,1231,10,Hindu,46
256,Phulpur,GEN,SIYARAM,M,GEN,52,LD,1111,11,Unknown,0
256,Phulpur,GEN,SITARA DEVI,F,GEN,28,AITC,991,12,Hindu,11
256,Phulpur,GEN,PRAMOD PAL 'PANKAJ',M,GEN,25,NCP,850,13,Hindu,66
256,Phulpur,GEN,KRISHNA MURARI SINGH,M,GEN,64,IND,680,14,Hindu,50
256,Phulpur,GEN,PUSHPA DEVI,F,GEN,42,IND,649,15,Hindu,13
256,Phulpur,GEN,RUP NATH,M,GEN,34,RSBP,505,16,Unknown,0
256,Phulpur,GEN,MOH. NASEEM HASMI,M,GEN,39,YVP,481,17,Muslim,83
256,Phulpur,GEN,BHANU PRATAP SINGH,M,GEN,48,IND,441,18,Hindu,29
256,Phulpur,GEN,BADE LAL GUPTA,M,GEN,42,IND,427,19,Hindu,9
256,Phulpur,GEN,MANSOOR AHAMAD,M,GEN,36,JD(U),387,20,Muslim,83
256,Phulpur,GEN,MUNISHWAR SINGH (BADE GURU JI),M,GEN,67,RaMSP,350,21,Hindu,24
256,Phulpur,GEN,MUKUND LAL MAURYA,M,GEN,28,IND,295,22,Hindu,24
256,Phulpur,GEN,RAJENDRA KUMAR GUPTA URF NATE BHAI,M,GEN,35,IND,294,23,Hindu,8
256,Phulpur,GEN,RAM RAJ,M,SC,39,IND,247,24,Hindu,8
256,Phulpur,GEN,MAHAVEER PRASAD,M,GEN,70,IND,223,25,Hindu,25
256,Phulpur,GEN,TARA SHANKAR MISHRA,M,GEN,47,IND,195,26,Hindu,18
257,Pratappur,GEN,VIJMA YADAV,F,GEN,49,SP,62582,1,Hindu,16
257,Pratappur,GEN,MOHD.MUJTABA SIDDIQI,M,GEN,56,BSP,49774,2,Unknown,0
257,Pratappur,GEN,SHYAM SURAT UPADHYAY,M,GEN,73,INC,24990,3,Hindu,15
257,Pratappur,GEN,DURVIJAY SINGH PATEL,M,GEN,44,AD,22808,4,Hindu,49
257,Pratappur,GEN,PIPRAHIN,F,GEN,41,PMSP,5189,5,Unknown,0
257,Pratappur,GEN,RANG BAHADUR PATEL,M,GEN,55,BJP,4357,6,Unknown,0
257,Pratappur,GEN,SANJAY TIWARI,M,GEN,40,AITC,3442,7,Hindu,46
257,Pratappur,GEN,HUBLAL,M,GEN,76,IND,3140,8,Unknown,0
257,Pratappur,GEN,AMIT SINGH RANA,M,GEN,26,RLM,1603,9,Hindu,52
257,Pratappur,GEN,RAM KAILASH,M,SC,34,IND,1090,10,Hindu,29
257,Pratappur,GEN,MEHDI SAHAN,M,GEN,56,IND,1072,11,Unknown,0
257,Pratappur,GEN,SHURENDRA PRATAP YADAV,M,GEN,31,LJP,804,12,Hindu,16
257,Pratappur,GEN,HARI OUM MAURYA,M,GEN,31,SSD,789,13,Hindu,3
257,Pratappur,GEN,REETA TRIPATHI,F,GEN,40,VAJP,527,14,Christian,9
257,Pratappur,GEN,SHRI BHAGWAN DIWIDI,M,GEN,68,IJP,513,15,Hindu,35
257,Pratappur,GEN,REETA RAJ,F,SC,46,RSBP,414,16,Unknown,0
258,Handia,GEN,MAHESHNARAYAN SINGH,M,GEN,57,SP,88475,1,Hindu,16
258,Handia,GEN,DR. RAKESHDHAR TRIPATHI,M,GEN,54,PMSP,43096,2,Hindu,16
258,Handia,GEN,RAMMILAN YADAV,M,GEN,51,BSP,31930,3,Hindu,16
258,Handia,GEN,RAJENDRA TRIPATHI,M,GEN,66,INC,5385,4,Hindu,4
258,Handia,GEN,GYAN PRAKASH,M,GEN,45,IND,3354,5,Unknown,0
258,Handia,GEN,VIDYAKANT TIWARI URF SANWRE,M,GEN,62,BJP,2979,6,Unknown,0
258,Handia,GEN,VINAY KUMAR PANDEY,M,GEN,32,AD,2257,7,Hindu,21
258,Handia,GEN,SATYANARAYAN BIND,M,GEN,60,RLM,995,8,Hindu,83
258,Handia,GEN,RAJEEV (ADVOCATE),M,GEN,48,IJP,934,9,Hindu,83
258,Handia,GEN,MANOJ KUMAR NISHAD,M,GEN,25,QED,750,10,Hindu,60
258,Handia,GEN,MOHAMMAD NASEEM ANSARI,M,GEN,35,IND,689,11,Muslim,50
258,Handia,GEN,RAJKUMARI PASI,F,SC,25,IND,620,12,Hindu,26
258,Handia,GEN,JAHIDA KHATOON,F,GEN,38,LD,588,13,Muslim,66
258,Handia,GEN,JEET LAL,M,SC,37,IND,316,14,Unknown,0
259,Meja,GEN,GIRISH CHANDRA ALIAS GAMA PANDEY,M,GEN,57,SP,44823,1,Hindu,50
259,Meja,GEN,ANAND KUMAR  ALIAS COLLECTOR PANDEY,M,GEN,45,BSP,44083,2,Hindu,24
259,Meja,GEN,S.K. MISHRA,M,GEN,53,IND,22536,3,Hindu,16
259,Meja,GEN,SARVESH CHANDRA TIWARI ALIAS BABA  TIWARI,M,GEN,27,INC,10504,4,Hindu,20
259,Meja,GEN,SUSHIL KUMAR MISHRA,M,GEN,36,AD,6302,5,Hindu,50
259,Meja,GEN,SHIV DATT PATEL,M,GEN,54,BJP,5863,6,Hindu,16
259,Meja,GEN,SWAYAMBAR PAL,M,GEN,52,PMSP,5174,7,Hindu,16
259,Meja,GEN,VINAY SINGH KUSHWAHA,M,GEN,35,IND,4794,8,Hindu,22
259,Meja,GEN,SARFUDDIN ALIAS JODDA,M,GEN,35,NLP,3527,9,Unknown,0
259,Meja,GEN,AMIR ULLAH ALIAS BARE BHAI,M,GEN,39,IND,1549,10,Muslim,7
259,Meja,GEN,SHAMBHU NATH,M,GEN,25,NCP,1523,11,Hindu,83
259,Meja,GEN,SANDEEP  KUMAR TIWARI ALIAS (SANJU TIWARI),M,GEN,28,RLM,1220,12,Hindu,66
259,Meja,GEN,MAHENDRA KUMAR RAWAT,M,GEN,38,LJP,738,13,Hindu,50
259,Meja,GEN,JAY SHANKAR PATEL,M,GEN,33,IND,663,14,Hindu,15
259,Meja,GEN,RAJMANI YADAV,M,GEN,60,LD,632,15,Hindu,16
259,Meja,GEN,ER. JAGDISH SINGH YADAV,M,GEN,44,RsAD,609,16,Hindu,52
259,Meja,GEN,BHOLA NATH,M,SC,38,IJP,541,17,Unknown,0
259,Meja,GEN,KRISHAN MOHAN,M,GEN,44,SHS,528,18,Unknown,0
259,Meja,GEN,BHOLA NATH,M,GEN,41,RUC,497,19,Unknown,0
259,Meja,GEN,LALJI SINGH,M,GEN,71,IND,485,20,Hindu,16
259,Meja,GEN,SANT LAL,M,SC,56,IND,454,21,Sikh,6
259,Meja,GEN,RAM DULAR SINGH PATEL,M,GEN,67,JD(U),441,22,Hindu,21
259,Meja,GEN,LAL SAHAB,M,SC,44,IND,339,23,Unknown,0
260,Karachhana,GEN,DEEPAK PATEL,M,GEN,32,BSP,68341,1,Hindu,9
260,Karachhana,GEN,UJJWAL RAMAN SINGH,M,GEN,39,SP,67937,2,Hindu,24
260,Karachhana,GEN,MITCHELL RAYAN INNES ALIAS BABA BHAIYA,M,GEN,33,IND,11946,3,Christian,19
260,Karachhana,GEN,ANAMIKA CHAUDHARY,F,GEN,37,BJP,8149,4,Hindu,46
260,Karachhana,GEN,DR. BHAGWAT PANDEY,M,GEN,53,INC,5989,5,Hindu,16
260,Karachhana,GEN,MOHD. SHAKIL,M,GEN,45,AD,4139,6,Unknown,0
260,Karachhana,GEN,ARUN KUMAR,M,SC,32,IND,1607,7,Hindu,46
260,Karachhana,GEN,MOHD. SHALAUDDIN,M,GEN,36,LD,1403,8,Unknown,0
260,Karachhana,GEN,SHAKILA BANO,F,GEN,46,RJPK,1394,9,Unknown,0
260,Karachhana,GEN,NASIM,M,GEN,31,IND,1031,10,Muslim,66
260,Karachhana,GEN,HARSHVARDHAN,M,GEN,31,IND,956,11,Hindu,66
260,Karachhana,GEN,GEETA RANI NISHAD,F,GEN,48,IND,725,12,Hindu,39
260,Karachhana,GEN,MUKESH KUMAR GUPTA,M,GEN,27,PSJP,659,13,Hindu,50
260,Karachhana,GEN,VIMLESH,M,GEN,31,SHS,617,14,Unknown,0
260,Karachhana,GEN,LAXMAN,M,GEN,39,NCP,553,15,Hindu,66
260,Karachhana,GEN,ASHOK KUMAR,M,GEN,28,LJP,551,16,Hindu,46
260,Karachhana,GEN,YASHWANT SINGH,M,GEN,30,IND,491,17,Hindu,46
260,Karachhana,GEN,UMESH CHANDRA,M,GEN,39,IND,450,18,Hindu,5
260,Karachhana,GEN,KRISHNA KUMAR,M,GEN,26,JD(U),418,19,Hindu,46
260,Karachhana,GEN,AJEET KUMAR,M,GEN,33,RLM,415,20,Hindu,10
260,Karachhana,GEN,VIMAL CHANDRA,M,GEN,32,IND,408,21,Hindu,5
260,Karachhana,GEN,PRADEEP KUMAR SHUKLA,M,GEN,45,AITC,399,22,Hindu,33
260,Karachhana,GEN,VISHWA NATH,M,GEN,41,IND,326,23,Hindu,83
260,Karachhana,GEN,NITIN KUMAR PANDEY,M,GEN,33,PMSP,239,24,Hindu,50
260,Karachhana,GEN,LAL BAHADUR,M,SC,33,IND,209,25,Parsi,8
261,Allahabad West,GEN,POOJA PAL,F,GEN,32,BSP,71114,1,Hindu,5
261,Allahabad West,GEN,ATIQ AHAMAD,M,GEN,49,AD,62229,2,Unknown,0
261,Allahabad West,GEN,JYOTI YADAY,M,GEN,34,SP,18867,3,Hindu,83
261,Allahabad West,GEN,RAMJI KESARWANI,M,SC,60,BJP,9740,4,Unknown,0
261,Allahabad West,GEN,RAVI  PRAKASH,M,GEN,70,INC,4933,5,Hindu,9
261,Allahabad West,GEN,AKHILESH KUMAR SINGH,M,GEN,44,IJP,1826,6,Hindu,50
261,Allahabad West,GEN,RAMESH CHANDRA,M,GEN,39,IND,1274,7,Hindu,5
261,Allahabad West,GEN,BIRJU SONKAR,M,SC,34,RLM,1210,8,Unknown,0
261,Allahabad West,GEN,SHAGIR AHMAD,M,GEN,54,IND,1157,9,Hindu,2
261,Allahabad West,GEN,KUSUM LATA,F,SC,42,JD(U),706,10,Hindu,25
261,Allahabad West,GEN,PAPPU,M,SC,47,IND,618,11,Unknown,0
261,Allahabad West,GEN,MANGALESH KUMAR,M,SC,41,IND,605,12,Hindu,16
261,Allahabad West,GEN,VIRENDRA KUMAR,M,GEN,29,IND,584,13,Hindu,46
261,Allahabad West,GEN,GANESH JI TRIPATHI,M,GEN,50,IND,553,14,Hindu,46
261,Allahabad West,GEN,SANT KUMAR SINGH,M,GEN,61,IND,539,15,Hindu,10
261,Allahabad West,GEN,POONAM SANT,F,SC,46,AITC,404,16,Unknown,0
261,Allahabad West,GEN,CHANDAN SINGH,M,GEN,27,PSJP,357,17,Hindu,5
261,Allahabad West,GEN,ROSHAN LAL,M,SC,59,LD,356,18,Hindu,6
261,Allahabad West,GEN,NAGENDRA SINGH,M,GEN,53,LJP,239,19,Hindu,9
262,Allahabad North,GEN,ANUGRAH NARAYAN SINGH,M,GEN,61,INC,54787,1,Hindu,46
262,Allahabad North,GEN,HARSHVARDHAN BAJPAYEE,M,GEN,31,BSP,38695,2,Hindu,83
262,Allahabad North,GEN,UDAYBHAN KARWARIYA,M,GEN,42,BJP,34983,3,Hindu,83
262,Allahabad North,GEN,SHASHANK TRIPATHI,M,GEN,39,SP,12418,4,Hindu,46
262,Allahabad North,GEN,MAMATA,F,SC,39,IND,1100,5,Hindu,29
262,Allahabad North,GEN,MAHESH SACHAN,M,GEN,37,NCP,512,6,Hindu,83
262,Allahabad North,GEN,DR. RAJESH SRIVASTAV (ADVOCATE),M,GEN,49,NLP,484,7,Hindu,83
262,Allahabad North,GEN,SHASHANK TIWARI,M,GEN,28,AITC,389,8,Hindu,46
262,Allahabad North,GEN,DHARMENDR KUMAR PAL,M,GEN,32,RSMD,360,9,Hindu,46
262,Allahabad North,GEN,KAUSHAL ANAND MISHRA URF DHEERU,M,GEN,28,IND,324,10,Hindu,15
262,Allahabad North,GEN,SAVITRI DEVI TRIPATHI,F,GEN,53,LJP,211,11,Hindu,19
262,Allahabad North,GEN,SANJAY,M,GEN,39,IJP,205,12,Hindu,66
262,Allahabad North,GEN,ASHISH KUMAR BAJPAYEE,M,GEN,29,IND,200,13,Hindu,66
262,Allahabad North,GEN,MANOJ KUMAR SRIVASTAV,M,GEN,35,RsAD,180,14,Hindu,66
262,Allahabad North,GEN,PRAVIN CHANDRA,M,GEN,44,RLM,152,15,Hindu,3
262,Allahabad North,GEN,RAM PRAKASH,M,SC,26,RJPK,138,16,Hindu,8
263,Allahabad South,GEN,HAJI PARVEJ AHMAD (TANKI),M,GEN,48,SP,43040,1,Muslim,83
263,Allahabad South,GEN,NAND GOPAL GUPTA NANDI,M,GEN,37,BSP,42626,2,Hindu,32
263,Allahabad South,GEN,KESHARI NATH TRIPATHI,M,GEN,77,BJP,33399,3,Hindu,16
263,Allahabad South,GEN,CHAU. JITENDRA NATH SINGH,M,GEN,57,INC,19121,4,Hindu,46
263,Allahabad South,GEN,MO. JULFIKAR KHAN,M,GEN,50,PECP,4092,5,Muslim,16
263,Allahabad South,GEN,SAMAR BAHADUR SHARMA,M,GEN,42,IND,1067,6,Muslim,6
263,Allahabad South,GEN,VIJAY GUPTA,M,GEN,37,RLM,660,7,Hindu,46
263,Allahabad South,GEN,DHARANEEDHAR PANDEY,M,GEN,30,NCP,409,8,Hindu,16
263,Allahabad South,GEN,SANTOSH KUMAR SONKAR,M,SC,36,IND,392,9,Hindu,66
263,Allahabad South,GEN,PATRAKAR RAEES AHMAD KHAN,M,GEN,40,LJP,342,10,Muslim,33
263,Allahabad South,GEN,MITHUN  CHANDRA,M,SC,29,IND,311,11,Hindu,46
263,Allahabad South,GEN,BALBHADRA PRASAD PANDEY,M,GEN,40,IND,294,12,Hindu,21
263,Allahabad South,GEN,KULDEEP CHAURASIA URF BILLU BADSHAH,M,GEN,31,IND,224,13,Unknown,0
263,Allahabad South,GEN,SHIVA JI MISHRA,M,GEN,64,IND,197,14,Hindu,5
264,Bara ,SC,DR.AJAY KUMAR,M,SC,44,SP,46182,1,Hindu,16
264,Bara ,SC,BHOLANATH CHAUDHARY,M,SC,43,BSP,42426,2,Hindu,46
264,Bara ,SC,AJAY  BHARTI (MUNNA BHAIYA),M,SC,34,AD,25705,3,Hindu,41
264,Bara ,SC,MANJU SANT,F,SC,32,INC,20069,4,Sikh,9
264,Bara ,SC,VIBHAV NATH BHARTI,M,SC,36,BJP,17738,5,Hindu,16
264,Bara ,SC,RAJKUMAR,M,SC,44,IND,3562,6,Hindu,16
264,Bara ,SC,PANNALAL,M,SC,43,IND,2450,7,Hindu,66
264,Bara ,SC,DUKHI URF SURESH CHANDRA,M,SC,28,RLM,2073,8,Hindu,46
264,Bara ,SC,URMILA,F,SC,43,IND,1377,9,Hindu,6
264,Bara ,SC,DEVIDAYAL,M,SC,28,IJP,1331,10,Unknown,0
264,Bara ,SC,RAM LAL,M,SC,49,IND,1267,11,Hindu,8
264,Bara ,SC,HANSRAJ,M,SC,25,IND,1254,12,Hindu,66
264,Bara ,SC,INDRESH KUMAR SONKAR,M,SC,43,IND,1155,13,Hindu,83
264,Bara ,SC,GYAN KUMAR,M,SC,42,LJP,883,14,Hindu,5
264,Bara ,SC,RAJESH PASI,M,SC,35,RSBP,808,15,Hindu,83
264,Bara ,SC,RAJESH  KUMAR,M,SC,26,LD,742,16,Hindu,46
264,Bara ,SC,YAGYA  NARAYAN,M,SC,51,RsAD,658,17,Hindu,62
264,Bara ,SC,PRABHAWATI,F,SC,34,KrSaP,593,18,Unknown,0
264,Bara ,SC,RAJMANI,M,SC,39,RJPK,568,19,Unknown,0
264,Bara ,SC,LAL JI,M,SC,46,IND,564,20,Hindu,7
264,Bara ,SC,LALLU  RAM,M,SC,53,IND,440,21,Hindu,5
264,Bara ,SC,SHANKAR,M,SC,31,IND,428,22,Hindu,66
264,Bara ,SC,SANTOSH KUMAR,M,SC,40,IND,361,23,Hindu,46
265,Koraon ,SC,RAJBALI JAISAL,M,SC,49,BSP,44755,1,Hindu,66
265,Koraon ,SC,RAMKRIPAL,M,SC,47,CPM,36982,2,Unknown,0
265,Koraon ,SC,TULSI DAS,M,SC,46,BJP,30530,3,Hindu,53
265,Koraon ,SC,DIPANSHU,F,SC,26,SP,25048,4,Unknown,0
265,Koraon ,SC,CHANDRAKALI,F,SC,42,AD,12180,5,Hindu,66
265,Koraon ,SC,KANHAIYA LAL,M,SC,55,INC,9843,6,Hindu,46
265,Koraon ,SC,SHARDA PRASAD DEEPANKAR,M,SC,54,JPS,4304,7,Hindu,31
265,Koraon ,SC,SHER BAHADUR,M,SC,36,RsAD,3270,8,Unknown,0
265,Koraon ,SC,PANCHAMLAL,M,SC,45,CPI(ML)(L),2767,9,Unknown,0
265,Koraon ,SC,SUSHEEL KUMAR KANAUJIYA,M,SC,61,NCP,1877,10,Hindu,66
265,Koraon ,SC,MUNNI LAL,M,SC,47,RLM,1526,11,Hindu,16
265,Koraon ,SC,RAM PAL,M,SC,45,IND,1385,12,Hindu,8
265,Koraon ,SC,CHAITU RAM,M,SC,61,SSD,1216,13,Hindu,5
265,Koraon ,SC,RAMLALLU,M,SC,42,BSA,1112,14,Unknown,0
265,Koraon ,SC,JAY SHANKAR BHASKAR,M,SC,39,IND,1024,15,Hindu,8
265,Koraon ,SC,GAYA PRASAD BHASKAR,M,SC,59,JD(U),1004,16,Hindu,13
265,Koraon ,SC,DHIRENDRA KUMAR,M,SC,31,LJP,911,17,Hindu,46
265,Koraon ,SC,DHARMADAS,M,SC,55,PMSP,783,18,Unknown,0
266,Kursi,GEN,FAREED MAHFOOJ KIDWAI,M,GEN,66,SP,80183,1,Muslim,30
266,Kursi,GEN,KUMARI MEETA GAUTAM,F,SC,41,BSP,56246,2,Hindu,16
266,Kursi,GEN,RAJLAXMI,F,GEN,60,BJP,34169,3,Unknown,0
266,Kursi,GEN,MANOJ KUMAR SINGH,M,GEN,40,PECP,18064,4,Hindu,50
266,Kursi,GEN,NIZAMUDYADIN,M,GEN,43,INC,16910,5,Unknown,0
266,Kursi,GEN,VIJAY KUMAR SHUKL,M,GEN,51,LJP,3541,6,Hindu,66
266,Kursi,GEN,BALAKRAM,M,SC,39,RCP,3251,7,Unknown,0
266,Kursi,GEN,RANJEET CHAUAN,M,GEN,35,JPS,2964,8,Hindu,83
266,Kursi,GEN,VISHWA NATH,M,SC,41,RSBP,2707,9,Hindu,83
266,Kursi,GEN,ALTAF HUSAIN,M,GEN,69,RLM,2384,10,Muslim,46
266,Kursi,GEN,ADARSH PATEL,M,GEN,37,JD(U),2129,11,Hindu,46
266,Kursi,GEN,CHANDRASHEKHAR,M,GEN,57,IND,2086,12,Hindu,40
266,Kursi,GEN,SIDDHARTH RAO ANAND,M,SC,26,IND,1171,13,Hindu,7
266,Kursi,GEN,RAM SANEHI,M,SC,35,RPI(A),1167,14,Hindu,6
266,Kursi,GEN,NAND KISHOR MAURYA,M,GEN,50,PMSP,1028,15,Hindu,29
266,Kursi,GEN,YOGENDRA SINGH,M,GEN,57,IND,928,16,Hindu,5
266,Kursi,GEN,JAGMOHAN SINGH VERMA,M,GEN,67,AIFB,836,17,Hindu,25
266,Kursi,GEN,NARENDRA KUMAR,M,GEN,35,IND,827,18,Hindu,46
266,Kursi,GEN,SHIVRAJ SING YADAV,M,GEN,42,MwSP,823,19,Hindu,46
266,Kursi,GEN,TEKCHANDRA,M,SC,36,IND,801,20,Unknown,0
266,Kursi,GEN,BALA PRASAD,M,GEN,62,JaKP,726,21,Hindu,46
266,Kursi,GEN,PRADEEP KUMAR MAURYA,M,GEN,25,NLP,579,22,Hindu,33
266,Kursi,GEN,RAMESH CHANDRA,M,GEN,47,IND,575,23,Hindu,5
266,Kursi,GEN,RAJKUMARI,F,SC,25,IND,541,24,Hindu,40
267,Ram Nagar,GEN,ARVIND KUMAR SINGH 'GOP',M,GEN,46,SP,77428,1,Hindu,63
267,Ram Nagar,GEN,AMRESH KUMAR,M,GEN,33,BSP,45204,2,Hindu,46
267,Ram Nagar,GEN,KUNWER RAMVEER SINGH,M,GEN,57,INC,37257,3,Hindu,16
267,Ram Nagar,GEN,MANOJ KUMAR,M,GEN,35,PECP,17876,4,Hindu,46
267,Ram Nagar,GEN,RAM SAJIWAN VERMA,M,GEN,57,BJP,7439,5,Hindu,8
267,Ram Nagar,GEN,BHARTENDU ALIAS NANHE LAL,M,SC,40,IND,3383,6,Jain,33
267,Ram Nagar,GEN,MAKARDUN,M,GEN,40,IND,2563,7,Unknown,0
267,Ram Nagar,GEN,SHIV RAM,M,GEN,37,IND,2302,8,Hindu,12
267,Ram Nagar,GEN,JAI NATH,M,SC,42,IND,1954,9,Unknown,0
267,Ram Nagar,GEN,AWADH RAM,M,GEN,45,IND,1937,10,Hindu,5
267,Ram Nagar,GEN,PUSPA SHAHI,F,GEN,53,NLP,650,11,Parsi,66
267,Ram Nagar,GEN,AKIL,M,GEN,61,IND,610,12,Unknown,0
267,Ram Nagar,GEN,RAM LAKHAN,M,GEN,67,MwSP,598,13,Hindu,29
